analysis,treated_repo,treated_pr_number,treated_outcome,treated_ps,control_repo,control_pr_number,control_outcome,control_ps,ps_distance
specs → SZZ bugs,huggingface/transformers,44621,False,0.05008146252687513,ollama/ollama,10702,False,0.05008112150592755,7.168348177266637e-06
specs → SZZ bugs,microsoft/vscode,304172,False,0.05016059014079742,dagster-io/dagster,32541,False,0.05016164583274428,2.215746426648124e-05
specs → SZZ bugs,kubernetes/kubernetes,136501,False,0.05024874471223548,oxc-project/oxc,14800,False,0.050242234401283135,0.0001364247875388358
specs → SZZ bugs,pingcap/tidb,64998,False,0.05028305122463612,PowerShell/PowerShell,26298,False,0.05028482469326871,3.713645520786457e-05
specs → SZZ bugs,microsoft/vscode,291042,False,0.05035935996265827,hashicorp/terraform,37222,False,0.050352995016877,0.00013310096555407824
specs → SZZ bugs,microsoft/vscode,291647,False,0.050414969124163905,ollama/ollama,13237,False,0.050416422106942124,3.035017331232126e-05
specs → SZZ bugs,astral-sh/ruff,23515,False,0.05044791247130162,ray-project/ray,54563,False,0.05044829752588441,8.038198643145478e-06
specs → SZZ bugs,microsoft/vscode,293462,False,0.05044810317657393,stanfordnlp/dspy,8409,False,0.05044870317941403,1.2525276256614148e-05
specs → SZZ bugs,kubernetes/kubernetes,136928,False,0.05055458909495224,hashicorp/terraform,36840,False,0.05055437283909407,4.505450014846701e-06
specs → SZZ bugs,apache/arrow,48758,False,0.05057391727388307,astral-sh/uv,16080,True,0.05057850375167506,9.551529020868088e-05
specs → SZZ bugs,cli/cli,12062,False,0.05063976489462455,ray-project/ray,53232,False,0.05064042776639944,1.3788090290400845e-05
specs → SZZ bugs,denoland/deno,32662,False,0.05065174214997436,dagster-io/dagster,32120,False,0.05065330834709306,3.2570177058044436e-05
specs → SZZ bugs,django/django,20447,False,0.05072726374829796,oxc-project/oxc,16206,True,0.05072724238875114,4.4356745698692635e-07
specs → SZZ bugs,dotnet/aspire,15464,False,0.050749099381985276,continuedev/continue,8745,False,0.05074556721844938,7.332393292802664e-05
specs → SZZ bugs,microsoft/vscode,291414,False,0.05078967465986393,prefecthq/prefect,20138,False,0.05079068510129687,2.0958933154346937e-05
specs → SZZ bugs,vercel/next.js,88591,False,0.050946102464449514,ray-project/ray,60178,False,0.050945924352092595,3.683773566631743e-06
specs → SZZ bugs,PostHog/posthog,48972,False,0.05095027002704049,openmrs/openmrs-core,5467,False,0.05094506233426631,0.00010770376856905628
specs → SZZ bugs,elastic/elasticsearch,144583,False,0.05095093903916872,zephyrproject-rtos/zephyr,102538,False,0.05095667767730724,0.00011867106519680704
specs → SZZ bugs,dotnet/aspire,14412,False,0.0510064219273872,calcom/cal.com,26791,False,0.05100449045043528,3.990333355341491e-05
specs → SZZ bugs,microsoft/vscode,291938,False,0.05108174406452365,astral-sh/uv,14718,False,0.051080761020995444,2.0280664638328005e-05
specs → SZZ bugs,kubernetes/kubernetes,133828,False,0.05111931230927317,ray-project/ray,58649,False,0.051117522868707854,3.689163131070927e-05
specs → SZZ bugs,microsoft/vscode,303660,False,0.05113115060194578,dagster-io/dagster,32057,False,0.05112923802095598,3.9421737759059994e-05
specs → SZZ bugs,apache/arrow,49319,False,0.05116025476489802,chroma-core/chroma,5087,False,0.05116075681173053,1.0342288507825259e-05
specs → SZZ bugs,promptfoo/promptfoo,7474,True,0.05117289033123465,denoland/deno,32771,False,0.051173221251202626,6.815451208286305e-06
specs → SZZ bugs,microsoft/vscode,290709,False,0.051203694136886586,oxc-project/oxc,14614,False,0.05120682982532718,6.454253890897377e-05
specs → SZZ bugs,microsoft/vscode,290652,False,0.051217548276478564,promptfoo/promptfoo,6419,False,0.05121529740828569,4.6320545275868596e-05
specs → SZZ bugs,continuedev/continue,10566,False,0.051335147005447446,calcom/cal.com,27262,False,0.05133523410571579,1.7885106218251678e-06
specs → SZZ bugs,vercel/next.js,89098,False,0.05135980440955879,rails/rails,55207,False,0.05135956674246068,4.878037450861683e-06
specs → SZZ bugs,kubernetes/kubernetes,135856,False,0.051418376197444035,langchain-ai/langchain,35583,False,0.05141883862107349,9.48080265006368e-06
specs → SZZ bugs,cli/cli,12058,False,0.05160462559819639,prefecthq/prefect,19585,False,0.051605916451588366,2.6375076349172133e-05
specs → SZZ bugs,microsoft/vscode,292076,False,0.05161520394298279,denoland/deno,32637,False,0.05161581610530911,1.250552511766756e-05
specs → SZZ bugs,elastic/elasticsearch,144718,False,0.051615325102872894,stanfordnlp/dspy,9505,False,0.051617733467278916,4.919822393301132e-05
specs → SZZ bugs,astral-sh/ruff,23106,False,0.0516685342766357,chroma-core/chroma,4825,False,0.05167111010474035,5.256786508578415e-05
specs → SZZ bugs,dotnet/aspire,15196,False,0.05169783731767677,astral-sh/ruff,23739,False,0.05169212345363671,0.00011655568964696883
specs → SZZ bugs,microsoft/vscode,291797,False,0.051707407276021175,apache/flink,27765,False,0.05170685602301649,1.1242374246656084e-05
specs → SZZ bugs,sveltejs/svelte,17691,False,0.05170855697419621,zephyrproject-rtos/zephyr,103936,False,0.05170799014588779,1.1559779026892869e-05
specs → SZZ bugs,dotnet/aspire,14185,False,0.051783221234090245,ray-project/ray,56909,False,0.051782174491014625,2.1318053497143552e-05
specs → SZZ bugs,denoland/deno,31271,False,0.05187245348697106,novuhq/novu,10447,False,0.051872579924103504,2.570813564695129e-06
specs → SZZ bugs,microsoft/vscode,292693,False,0.05190852273972867,phoenixframework/phoenix,6318,False,0.05190765951917297,1.7540270026650262e-05
specs → SZZ bugs,apache/arrow,48401,False,0.05190976309370202,mendableai/firecrawl,2720,False,0.05190667058598378,6.283828150221993e-05
specs → SZZ bugs,traefik/traefik,12817,False,0.051971719869973704,oxc-project/oxc,18351,False,0.05197248829920317,1.5595972470361374e-05
specs → SZZ bugs,continuedev/continue,8841,False,0.0519736691652484,facebook/react,35351,False,0.051973327852792545,6.9270721025915805e-06
specs → SZZ bugs,antiwork/gumroad,3937,True,0.05202438882091794,bevyengine/bevy,20710,False,0.05202438421044464,9.348488072546957e-08
specs → SZZ bugs,microsoft/vscode,291924,False,0.0521050106856556,prefecthq/prefect,20018,True,0.05210571448870059,1.4249796188803288e-05
specs → SZZ bugs,calcom/cal.com,27495,False,0.05213324292792423,bevyengine/bevy,20703,False,0.052128280314472704,0.00010043103760226657
specs → SZZ bugs,mlflow/mlflow,21344,False,0.052153048802132125,mendableai/firecrawl,2795,False,0.05215001767447182,6.13194477412371e-05
specs → SZZ bugs,n8n-io/n8n,27084,False,0.05216281085571189,oxc-project/oxc,17908,False,0.05216263510712809,3.5546577725753536e-06
specs → SZZ bugs,continuedev/continue,8298,False,0.05216336732577573,zephyrproject-rtos/zephyr,100817,False,0.052162994303358155,7.544618624510946e-06
specs → SZZ bugs,apache/arrow,49337,False,0.05223670316690646,zephyrproject-rtos/zephyr,102281,False,0.05223370657930509,6.0528944843429855e-05
specs → SZZ bugs,pingcap/tidb,66787,False,0.052296684604248925,ggerganov/llama.cpp,20107,False,0.052299707621928065,6.0993319572766325e-05
specs → SZZ bugs,microsoft/vscode,291439,True,0.05230245627241963,phoenixframework/phoenix,6216,False,0.052301693815110024,1.5382491476589877e-05
specs → SZZ bugs,cli/cli,12050,False,0.05236743316953022,pingcap/tidb,66750,False,0.05236780874526354,7.568238121979931e-06
specs → SZZ bugs,continuedev/continue,8636,False,0.05240708765411856,calcom/cal.com,28409,False,0.05240909805638053,4.048212162865994e-05
specs → SZZ bugs,continuedev/continue,8313,False,0.05245091568392906,BerriAI/litellm,18882,False,0.05245176535309981,1.70958912697472e-05
specs → SZZ bugs,astral-sh/ruff,23721,False,0.052654811210933766,grafana/grafana,121076,False,0.052653443090580905,2.742731652149999e-05
specs → SZZ bugs,microsoft/vscode,300944,False,0.05274691286631547,astral-sh/ruff,22490,False,0.05274746497906501,1.1050007016510932e-05
specs → SZZ bugs,microsoft/vscode,241675,False,0.052747403182945296,zephyrproject-rtos/zephyr,101772,False,0.052747976803124444,1.148035460252217e-05
specs → SZZ bugs,dotnet/aspire,15565,False,0.052858867692115404,zephyrproject-rtos/zephyr,102251,False,0.05285982492319638,1.9119675866985375e-05
specs → SZZ bugs,cli/cli,12845,False,0.052896665371193106,oxc-project/oxc,15141,False,0.05289879373209592,4.248262685901949e-05
specs → SZZ bugs,django/django,19966,False,0.05300361611588482,zephyrproject-rtos/zephyr,97994,False,0.05300733580524925,7.410345667491214e-05
specs → SZZ bugs,continuedev/continue,8598,False,0.053041185553765545,oven-sh/bun,24626,False,0.05304220877726576,2.0371463871793338e-05
specs → SZZ bugs,microsoft/vscode,292940,False,0.05309354126912412,zephyrproject-rtos/zephyr,100893,False,0.05309141350810199,4.2323569809266104e-05
specs → SZZ bugs,apache/arrow,49532,False,0.053136951516167236,dotnet/aspire,15280,False,0.053135372938102485,3.137533337937981e-05
specs → SZZ bugs,continuedev/continue,8842,False,0.05316808461117352,oxc-project/oxc,15142,False,0.053172941583290535,9.647682100810684e-05
specs → SZZ bugs,microsoft/vscode,290525,True,0.053194743763499655,dagster-io/dagster,31161,False,0.053194605154071636,2.7520981848994097e-06
specs → SZZ bugs,microsoft/vscode,250173,False,0.053249800314652915,calcom/cal.com,25284,False,0.053247894759489524,3.779857874652848e-05
specs → SZZ bugs,continuedev/continue,8111,False,0.05329744917639737,calcom/cal.com,26640,False,0.053297147877121046,5.971442786467662e-06
specs → SZZ bugs,kubernetes/kubernetes,136921,False,0.05331631822094662,ray-project/ray,59261,False,0.05331489140099049,2.8268946007159457e-05
specs → SZZ bugs,promptfoo/promptfoo,7377,False,0.05340374263254717,fastapi/fastapi,14130,False,0.053401712338688984,4.016337622081423e-05
specs → SZZ bugs,traefik/traefik,12799,False,0.053404506166329614,cli/cli,12630,False,0.053408609878409084,8.117434674437263e-05
specs → SZZ bugs,mendableai/firecrawl,2652,False,0.05352941844192087,rails/rails,55716,False,0.053529892867138995,9.364105661102684e-06
specs → SZZ bugs,antiwork/gumroad,3309,False,0.0535395784168939,fastapi/fastapi,14876,False,0.05354246151611193,5.689461355418146e-05
specs → SZZ bugs,grafana/grafana,119854,False,0.05354799385194274,zephyrproject-rtos/zephyr,104826,False,0.05355329509327767,0.00010459610063406899
specs → SZZ bugs,microsoft/vscode,291498,False,0.05363824584404036,ray-project/ray,60831,False,0.053635885006562564,4.650968089503493e-05
specs → SZZ bugs,microsoft/vscode,292341,False,0.05369230906561718,apache/airflow,64423,False,0.0536915464788443,1.5008860674292634e-05
specs → SZZ bugs,kubernetes/kubernetes,136425,False,0.05380567824868064,open-webui/open-webui,22261,False,0.05380653429726665,1.681460649605171e-05
specs → SZZ bugs,microsoft/vscode,302105,False,0.053838108069606094,zephyrproject-rtos/zephyr,101473,False,0.05383872182202671,1.2048573775569338e-05
specs → SZZ bugs,continuedev/continue,8665,True,0.053916392829860896,ray-project/ray,54709,False,0.05391794911451449,3.050933755055496e-05
specs → SZZ bugs,django/django,20082,False,0.053926647440821145,ray-project/ray,56819,False,0.05392775423877567,2.1693814061141126e-05
specs → SZZ bugs,microsoft/vscode,304189,False,0.053955287513571086,BerriAI/litellm,22838,False,0.0539502814018761,9.807851024667968e-05
specs → SZZ bugs,continuedev/continue,8954,False,0.05399883185961528,fastapi/fastapi,14434,False,0.05400216869090821,6.531990731417636e-05
specs → SZZ bugs,django/django,20392,False,0.05402382332940703,chroma-core/chroma,6718,False,0.05402207581511414,3.4194939820597625e-05
specs → SZZ bugs,calcom/cal.com,24769,False,0.05410064101090822,chroma-core/chroma,4523,False,0.0541026534983036,3.9325858426586535e-05
specs → SZZ bugs,kubernetes/kubernetes,136192,False,0.054124782726083606,promptfoo/promptfoo,7303,False,0.05412224299664303,4.960975098455833e-05
specs → SZZ bugs,apache/arrow,48688,False,0.054137913484796324,denoland/deno,31485,False,0.05413437394053241,6.912440422501831e-05
specs → SZZ bugs,apache/arrow,48956,False,0.05418844290775751,stripe/stripe-ios,5226,False,0.054188611876951474,3.296822805864963e-06
specs → SZZ bugs,kubernetes/kubernetes,135701,False,0.054243193246259355,oxc-project/oxc,15397,False,0.05424136721854897,3.559504372896427e-05
specs → SZZ bugs,microsoft/vscode,292852,False,0.054267739926174396,oxc-project/oxc,16417,True,0.054268499783359084,1.480536673792443e-05
specs → SZZ bugs,apache/arrow,48114,False,0.054315436197778164,zephyrproject-rtos/zephyr,100418,False,0.05431117946776086,8.287481562030408e-05
specs → SZZ bugs,apache/arrow,48298,False,0.05437531754445106,oxc-project/oxc,18353,False,0.0543744021202933,1.78034926241466e-05
specs → SZZ bugs,apache/arrow,48638,False,0.054400679941793095,astral-sh/uv,13530,False,0.0543985264840218,4.186325393940038e-05
specs → SZZ bugs,antiwork/gumroad,1593,True,0.05444127939119976,vercel/ai,12997,False,0.05444270417897611,2.767757254273917e-05
specs → SZZ bugs,pingcap/tidb,64738,False,0.05454086875851588,chroma-core/chroma,5145,False,0.054546606091002495,0.00011125606180240055
specs → SZZ bugs,pingcap/tidb,66745,False,0.05457866833683662,dagster-io/dagster,32110,False,0.054579543402348905,1.6958559331037293e-05
specs → SZZ bugs,apache/arrow,48286,False,0.05459833545251361,hashicorp/terraform,37380,False,0.05459703461862647,2.5201764659144033e-05
specs → SZZ bugs,calcom/cal.com,24876,False,0.054600410277230414,chroma-core/chroma,5190,True,0.0546005143527369,2.0162149350078096e-06
specs → SZZ bugs,microsoft/vscode,291473,False,0.05464103095302025,django/django,19974,False,0.05464477693023056,7.251627231452673e-05
specs → SZZ bugs,calcom/cal.com,26591,False,0.054706357678735267,ray-project/ray,57920,False,0.05470476944985711,3.071245195895855e-05
specs → SZZ bugs,apache/arrow,48693,False,0.05472007756810052,mendableai/firecrawl,2782,False,0.05472032519383188,4.787267632977432e-06
specs → SZZ bugs,continuedev/continue,8422,False,0.05473068003700689,zephyrproject-rtos/zephyr,105465,True,0.054733858397023674,6.143343539255497e-05
specs → SZZ bugs,django/django,20575,False,0.05476027689782214,oxc-project/oxc,18965,False,0.05476018345475091,1.8052603909524123e-06
specs → SZZ bugs,promptfoo/promptfoo,6629,False,0.054866458821192406,ray-project/ray,61146,False,0.054869355716207976,5.5862690721220076e-05
specs → SZZ bugs,apache/arrow,48126,False,0.05488438433855775,lobehub/lobe-chat,13100,False,0.05488409536252109,5.570948857336333e-06
specs → SZZ bugs,apache/arrow,49317,False,0.054911946777086953,promptfoo/promptfoo,6919,False,0.054913802299199295,3.5753627312562486e-05
specs → SZZ bugs,lobehub/lobe-chat,13041,False,0.0549134684271771,facebook/react,35068,False,0.05491665821506966,6.146097924375482e-05
specs → SZZ bugs,microsoft/vscode,291757,False,0.0549503929484417,n8n-io/n8n,27500,False,0.05494857594390245,3.4989470222068775e-05
specs → SZZ bugs,dotnet/aspire,15103,False,0.054952445338861004,prometheus/prometheus,17302,False,0.05495457456542435,4.0999000147756703e-05
specs → SZZ bugs,prometheus/prometheus,17300,False,0.05495324818816728,mendableai/firecrawl,2338,True,0.05495512812943334,3.61985040329138e-05
specs → SZZ bugs,microsoft/vscode,302592,True,0.054961068923251866,oxc-project/oxc,20738,False,0.054956473044370284,8.848727216825836e-05
specs → SZZ bugs,django/django,20985,False,0.054994846647382925,dotnet/maui,33957,False,0.0549943552377141,9.455605672226142e-06
specs → SZZ bugs,cli/cli,12821,False,0.05499694727742482,ray-project/ray,54637,False,0.05499733871634423,7.531660807469365e-06
specs → SZZ bugs,apache/arrow,48640,False,0.0550104109993844,microsoft/vscode,290550,False,0.055010009498919134,7.72352633848783e-06
specs → SZZ bugs,django/django,20281,False,0.05503260059074917,stripe/stripe-ios,5944,False,0.05503364317609648,2.0047992016714034e-05
specs → SZZ bugs,microsoft/vscode,290602,False,0.055135138572694475,ray-project/ray,55905,False,0.055135122669966,3.0526255434537575e-07
specs → SZZ bugs,astral-sh/ruff,22674,False,0.055137483746891515,bevyengine/bevy,22116,False,0.05513580087667596,3.230288430033923e-05
specs → SZZ bugs,apache/arrow,49331,False,0.05519409316797799,astral-sh/uv,14972,False,0.05519640744516811,4.437839587012604e-05
specs → SZZ bugs,cli/cli,12039,False,0.05528819883069076,astral-sh/uv,17904,False,0.05529390248847024,0.00010919445577339815
specs → SZZ bugs,cli/cli,12122,False,0.05531087990275177,prefecthq/prefect,20260,False,0.05531010994770952,1.4735630813778045e-05
specs → SZZ bugs,kubernetes/kubernetes,137421,False,0.055325920951898325,oxc-project/oxc,15152,False,0.055317699320918005,0.0001573177441258622
specs → SZZ bugs,microsoft/vscode,304268,False,0.05532771475150692,zephyrproject-rtos/zephyr,100310,False,0.0553360420937565,0.0001593131926473923
specs → SZZ bugs,vercel/next.js,90132,False,0.05534971925694596,microsoft/vscode,303340,False,0.05534940824902707,5.948207571382369e-06
specs → SZZ bugs,microsoft/vscode,291350,False,0.055422322777710906,celery/celery,9958,False,0.05542447507147386,4.111224644987033e-05
specs → SZZ bugs,apache/arrow,49161,False,0.05544474961239715,ray-project/ray,58234,False,0.05544980517292607,9.653012855048715e-05
specs → SZZ bugs,denoland/deno,32652,False,0.05550973706656387,fastapi/fastapi,14026,False,0.055508826963289716,1.7359106697867333e-05
specs → SZZ bugs,promptfoo/promptfoo,7317,False,0.055545047507861545,oxc-project/oxc,20717,False,0.05554491677071754,2.492142569643363e-06
specs → SZZ bugs,promptfoo/promptfoo,6862,True,0.055557202335456454,stripe/stripe-ios,5337,True,0.0555573673111797,3.1441510857099786e-06
specs → SZZ bugs,microsoft/vscode,291244,True,0.0555614310628875,zephyrproject-rtos/zephyr,104767,False,0.055559245792613746,4.164530612049688e-05
specs → SZZ bugs,kubernetes/kubernetes,134052,False,0.055599793236557477,redis/redis,14449,False,0.055598516031348175,2.4324063345293467e-05
specs → SZZ bugs,kubernetes/kubernetes,135776,False,0.05563813914170465,PostHog/posthog,48365,False,0.055636855145947996,2.443752781067232e-05
specs → SZZ bugs,vercel/next.js,89173,False,0.055705245967336676,celery/celery,10036,False,0.055706776705753795,2.9099913209318373e-05
specs → SZZ bugs,apache/arrow,48663,False,0.05570616542707538,prefecthq/prefect,20132,True,0.05570743266995377,2.4090443329072286e-05
